ID;Event;Title;Role;Date;EventName;EventType
14b-508_1;DL_WFCaseTypeStep|469;Approved - to board;mmq;2014-07-29 16:07:28.280;Approved - to board;Task
14b-508_1;DL_WFCaseTypeStep|518;Change phase to Review;administrator;2014-07-29 16:07:30.147;Change phase to Review;Task
14b-508_1;DL_WFCaseTypeStep|539;Inform application of board review;mmq;2014-07-29 16:07:30.177;Inform application of board review;Task
14b-508_1;DL_WFCaseTypeStep|472;Architect Review;administrator;2015-05-03 17:47:17.283;Architect Review;Task
14b-508_1;DL_WFCaseTypeStep|471;Lawyer Review;administrator;2015-05-03 17:48:57.900;Lawyer Review;Task
14b-508_1;DL_WFCaseTypeStep|473;Review;administrator;2015-05-03 17:50:40.413;Review;Task
14b-508_1;DL_WFCaseTypeStep|474;Review;administrator;2015-05-03 17:52:32.910;Review;Task
14b-508_1;DL_WFCaseTypeStep|475;Register Decision;administrator;2015-05-03 17:54:38.510;Register Decision;Task
14b-508_1;DL_WFCaseTypeStep|519;Change phase to Board meeting;administrator;2015-05-03 17:54:40.930;Change phase to Board meeting;Task
14b-508_1;DL_WFCaseTypeStep|477;Reject;recover;2015-05-03 20:34:11.163;Reject;Task
14b-508_1;DL_WFCaseTypeStep|544;Screen application;recover;2015-05-03 20:34:12.570;Screen application;Task
14b-508_1;DL_WFCaseTypeStep|545;Execute pre-decision;administrator;2015-05-03 20:34:13.383;Execute pre-decision;Task
14b-508_1;DL_WFCaseTypeStep|477;Reject;Automatic;2015-05-03 20:34:13.383;Reject;Task
14b-508_1;DL_WFCaseTypeStep|545;Execute pre-decision;recover;2015-05-03 20:34:13.480;Execute pre-decision;Task
14b-508_1;DL_WFCaseTypeStep|486;Applicant informed;recover;2015-05-03 20:34:15.327;Applicant informed;Task
14b-508_1;DL_WFCaseTypeStep|538;Change phase to Abort;administrator;2015-05-03 20:34:19.027;Change phase to Abort;Task
14b-508_1;DL_WFCaseTypeStep|538;Change phase to Abort;recover;2015-05-03 20:34:19.380;Change phase to Abort;Task
14b-509_0;DL_WFCaseTypeStep|497;Fill out application;Ansøger;2014-07-09 21:36:46.980;Fill out application;Task
14b-509_0;DL_WFCaseTypeStep|469;Approved - to board;pdm;2014-07-14 10:14:37.917;Approved - to board;Task
14b-509_0;DL_WFCaseTypeStep|518;Change phase to Review;pdm;2014-07-14 10:14:40.677;Change phase to Review;Task
14b-509_0;DL_WFCaseTypeStep|539;Inform application of board review;pdm;2014-07-14 10:14:44.150;Inform application of board review;Task
14b-509_1;DL_WFCaseTypeStep|497;Fill out application;Ansøger;2014-07-29 16:07:35.437;Fill out application;Task
14b-509_1;DL_WFCaseTypeStep|469;Approved - to board;mmq;2014-07-29 16:07:37.133;Approved - to board;Task
14b-509_1;DL_WFCaseTypeStep|518;Change phase to Review;administrator;2014-07-29 16:07:38.850;Change phase to Review;Task
14b-509_1;DL_WFCaseTypeStep|539;Inform application of board review;mmq;2014-07-29 16:07:38.877;Inform application of board review;Task
14b-509_1;DL_WFCaseTypeStep|472;Architect Review;administrator;2015-05-03 17:47:18.553;Architect Review;Task
14b-509_1;DL_WFCaseTypeStep|471;Lawyer Review;administrator;2015-05-03 17:48:58.520;Lawyer Review;Task
14b-509_1;DL_WFCaseTypeStep|473;Review;administrator;2015-05-03 17:50:41.033;Review;Task
14b-509_1;DL_WFCaseTypeStep|474;Review;administrator;2015-05-03 17:52:33.547;Review;Task
14b-509_1;DL_WFCaseTypeStep|475;Register Decision;administrator;2015-05-03 17:54:40.937;Register Decision;Task
14b-509_1;DL_WFCaseTypeStep|519;Change phase to Board meeting;administrator;2015-05-03 17:54:43.470;Change phase to Board meeting;Task
14b-509_1;DL_WFCaseTypeStep|477;Reject;recover;2015-05-03 20:34:20.660;Reject;Task
14b-509_1;DL_WFCaseTypeStep|544;Screen application;recover;2015-05-03 20:34:21.903;Screen application;Task
14b-509_1;DL_WFCaseTypeStep|545;Execute pre-decision;administrator;2015-05-03 20:34:22.743;Execute pre-decision;Task
14b-509_1;DL_WFCaseTypeStep|477;Reject;Automatic;2015-05-03 20:34:22.743;Reject;Task
14b-509_1;DL_WFCaseTypeStep|545;Execute pre-decision;recover;2015-05-03 20:34:22.843;Execute pre-decision;Task
14b-509_1;DL_WFCaseTypeStep|486;Applicant informed;recover;2015-05-03 20:34:24.800;Applicant informed;Task
14b-509_1;DL_WFCaseTypeStep|538;Change phase to Abort;administrator;2015-05-03 20:34:28.507;Change phase to Abort;Task
14b-509_1;DL_WFCaseTypeStep|538;Change phase to Abort;recover;2015-05-03 20:34:28.877;Change phase to Abort;Task
14b-510_0;DL_WFCaseTypeStep|497;Fill out application;Ansøger;2014-07-09 23:20:08.630;Fill out application;Task
14b-510_0;DL_WFCaseTypeStep|469;Approved - to board;pdm;2014-07-14 10:47:47.330;Approved - to board;Task
14b-510_0;DL_WFCaseTypeStep|518;Change phase to Review;ANONYMOUS LOGON;2014-07-14 10:47:52.823;Change phase to Review;Task
14b-510_0;DL_WFCaseTypeStep|539;Inform application of board review;pdm;2014-07-14 10:47:54.883;Inform application of board review;Task
14b-510_1;DL_WFCaseTypeStep|497;Fill out application;Ansøger;2014-07-29 16:07:44.723;Fill out application;Task
14b-510_1;DL_WFCaseTypeStep|469;Approved - to board;mmq;2014-07-29 16:07:46.520;Approved - to board;Task
14b-510_1;DL_WFCaseTypeStep|518;Change phase to Review;administrator;2014-07-29 16:07:48.227;Change phase to Review;Task
14b-510_1;DL_WFCaseTypeStep|539;Inform application of board review;mmq;2014-07-29 16:07:48.253;Inform application of board review;Task
14b-510_1;DL_WFCaseTypeStep|472;Architect Review;administrator;2015-05-03 17:47:19.783;Architect Review;Task
14b-510_1;DL_WFCaseTypeStep|471;Lawyer Review;administrator;2015-05-03 17:48:59.120;Lawyer Review;Task
14b-510_1;DL_WFCaseTypeStep|473;Review;administrator;2015-05-03 17:50:41.727;Review;Task
14b-510_1;DL_WFCaseTypeStep|474;Review;administrator;2015-05-03 17:52:34.200;Review;Task
14b-510_1;DL_WFCaseTypeStep|475;Register Decision;administrator;2015-05-03 17:54:43.520;Register Decision;Task
14b-510_1;DL_WFCaseTypeStep|519;Change phase to Board meeting;administrator;2015-05-03 17:54:46.057;Change phase to Board meeting;Task
14b-510_1;DL_WFCaseTypeStep|477;Reject;recover;2015-05-03 20:34:30.190;Reject;Task
14b-510_1;DL_WFCaseTypeStep|544;Screen application;recover;2015-05-03 20:34:31.450;Screen application;Task
14b-510_1;DL_WFCaseTypeStep|545;Execute pre-decision;administrator;2015-05-03 20:34:32.403;Execute pre-decision;Task
14b-510_1;DL_WFCaseTypeStep|477;Reject;Automatic;2015-05-03 20:34:32.407;Reject;Task
14b-510_1;DL_WFCaseTypeStep|545;Execute pre-decision;recover;2015-05-03 20:34:32.617;Execute pre-decision;Task
14b-510_1;DL_WFCaseTypeStep|486;Applicant informed;recover;2015-05-03 20:34:34.480;Applicant informed;Task
14b-510_1;DL_WFCaseTypeStep|538;Change phase to Abort;administrator;2015-05-03 20:34:38.230;Change phase to Abort;Task
14b-510_1;DL_WFCaseTypeStep|538;Change phase to Abort;recover;2015-05-03 20:34:38.577;Change phase to Abort;Task
14b-511_0;DL_WFCaseTypeStep|497;Fill out application;Ansøger;2014-07-10 10:17:45.193;Fill out application;Task
14b-511_0;DL_WFCaseTypeStep|469;Approved - to board;pdm;2014-07-14 10:48:56.390;Approved - to board;Task
14b-511_0;DL_WFCaseTypeStep|518;Change phase to Review;ANONYMOUS LOGON;2014-07-14 10:49:01.290;Change phase to Review;Task
14b-511_0;DL_WFCaseTypeStep|539;Inform application of board review;pdm;2014-07-14 10:49:03.037;Inform application of board review;Task
14b-511_1;DL_WFCaseTypeStep|497;Fill out application;Ansøger;2014-07-29 16:07:53.693;Fill out application;Task
14b-511_1;DL_WFCaseTypeStep|469;Approved - to board;mmq;2014-07-29 16:07:55.467;Approved - to board;Task
14b-511_1;DL_WFCaseTypeStep|518;Change phase to Review;administrator;2014-07-29 16:07:57.483;Change phase to Review;Task
14b-511_1;DL_WFCaseTypeStep|539;Inform application of board review;mmq;2014-07-29 16:07:57.510;Inform application of board review;Task
14b-511_1;DL_WFCaseTypeStep|472;Architect Review;administrator;2015-05-03 17:47:21.097;Architect Review;Task
14b-511_1;DL_WFCaseTypeStep|471;Lawyer Review;administrator;2015-05-03 17:48:59.713;Lawyer Review;Task
14b-511_1;DL_WFCaseTypeStep|473;Review;administrator;2015-05-03 17:50:42.343;Review;Task
14b-511_1;DL_WFCaseTypeStep|474;Review;administrator;2015-05-03 17:52:34.830;Review;Task
14b-511_1;DL_WFCaseTypeStep|475;Register Decision;administrator;2015-05-03 17:54:46.063;Register Decision;Task
14b-511_1;DL_WFCaseTypeStep|519;Change phase to Board meeting;administrator;2015-05-03 17:54:48.467;Change phase to Board meeting;Task
14b-511_1;DL_WFCaseTypeStep|477;Reject;recover;2015-05-03 20:34:39.830;Reject;Task
14b-511_1;DL_WFCaseTypeStep|544;Screen application;recover;2015-05-03 20:34:41.097;Screen application;Task
14b-511_1;DL_WFCaseTypeStep|545;Execute pre-decision;administrator;2015-05-03 20:34:41.950;Execute pre-decision;Task
14b-511_1;DL_WFCaseTypeStep|477;Reject;Automatic;2015-05-03 20:34:41.950;Reject;Task
14b-511_1;DL_WFCaseTypeStep|545;Execute pre-decision;recover;2015-05-03 20:34:42.050;Execute pre-decision;Task
14b-511_1;DL_WFCaseTypeStep|486;Applicant informed;recover;2015-05-03 20:34:44.040;Applicant informed;Task
14b-511_1;DL_WFCaseTypeStep|538;Change phase to Abort;administrator;2015-05-03 20:34:47.660;Change phase to Abort;Task
14b-511_1;DL_WFCaseTypeStep|538;Change phase to Abort;recover;2015-05-03 20:34:48.050;Change phase to Abort;Task
14b-512_0;DL_WFCaseTypeStep|497;Fill out application;Ansøger;2014-07-10 11:15:13.123;Fill out application;Task
14b-512_0;DL_WFCaseTypeStep|469;Approved - to board;pdm;2014-07-14 10:52:11.890;Approved - to board;Task
14b-512_0;DL_WFCaseTypeStep|518;Change phase to Review;ANONYMOUS LOGON;2014-07-14 10:52:14.687;Change phase to Review;Task
14b-512_0;DL_WFCaseTypeStep|539;Inform application of board review;pdm;2014-07-14 10:52:16.790;Inform application of board review;Task
14b-512_1;DL_WFCaseTypeStep|497;Fill out application;Ansøger;2014-07-29 16:08:04.877;Fill out application;Task
14b-512_1;DL_WFCaseTypeStep|469;Approved - to board;mmq;2014-07-29 16:08:07.473;Approved - to board;Task
14b-512_1;DL_WFCaseTypeStep|518;Change phase to Review;administrator;2014-07-29 16:08:09.137;Change phase to Review;Task
14b-512_1;DL_WFCaseTypeStep|539;Inform application of board review;mmq;2014-07-29 16:08:09.160;Inform application of board review;Task
14b-512_1;DL_WFCaseTypeStep|471;Lawyer Review;administrator;2015-05-03 17:45:52.937;Lawyer Review;Task
14b-512_1;DL_WFCaseTypeStep|472;Architect Review;administrator;2015-05-03 17:47:22.373;Architect Review;Task
14b-512_1;DL_WFCaseTypeStep|473;Review;administrator;2015-05-03 17:50:43.020;Review;Task
14b-512_1;DL_WFCaseTypeStep|474;Review;administrator;2015-05-03 17:52:35.457;Review;Task
14b-512_1;DL_WFCaseTypeStep|475;Register Decision;administrator;2015-05-03 17:54:48.470;Register Decision;Task
14b-512_1;DL_WFCaseTypeStep|519;Change phase to Board meeting;administrator;2015-05-03 17:54:50.997;Change phase to Board meeting;Task
14b-512_1;DL_WFCaseTypeStep|477;Reject;recover;2015-05-03 20:34:49.350;Reject;Task
14b-512_1;DL_WFCaseTypeStep|544;Screen application;recover;2015-05-03 20:34:50.703;Screen application;Task
14b-512_1;DL_WFCaseTypeStep|545;Execute pre-decision;administrator;2015-05-03 20:34:51.543;Execute pre-decision;Task
14b-512_1;DL_WFCaseTypeStep|477;Reject;Automatic;2015-05-03 20:34:51.547;Reject;Task
14b-512_1;DL_WFCaseTypeStep|545;Execute pre-decision;recover;2015-05-03 20:34:51.653;Execute pre-decision;Task
14b-512_1;DL_WFCaseTypeStep|486;Applicant informed;recover;2015-05-03 20:34:53.597;Applicant informed;Task
14b-512_1;DL_WFCaseTypeStep|538;Change phase to Abort;administrator;2015-05-03 20:34:57.380;Change phase to Abort;Task
14b-512_1;DL_WFCaseTypeStep|538;Change phase to Abort;recover;2015-05-03 20:34:57.740;Change phase to Abort;Task
14b-513_0;DL_WFCaseTypeStep|497;Fill out application;Ansøger;2014-07-10 11:32:28.007;Fill out application;Task
14b-513_0;DL_WFCaseTypeStep|469;Approved - to board;pdm;2014-07-14 10:54:13.747;Approved - to board;Task
14b-513_0;DL_WFCaseTypeStep|518;Change phase to Review;ANONYMOUS LOGON;2014-07-14 10:54:16.513;Change phase to Review;Task
14b-513_0;DL_WFCaseTypeStep|539;Inform application of board review;pdm;2014-07-14 10:54:18.423;Inform application of board review;Task
14b-514_0;DL_WFCaseTypeStep|497;Fill out application;Ansøger;2014-07-10 14:31:53.600;Fill out application;Task
14b-514_0;DL_WFCaseTypeStep|469;Approved - to board;pdm;2014-07-14 10:55:54.980;Approved - to board;Task
14b-514_0;DL_WFCaseTypeStep|518;Change phase to Review;ANONYMOUS LOGON;2014-07-14 10:55:56.813;Change phase to Review;Task
14b-514_0;DL_WFCaseTypeStep|539;Inform application of board review;pdm;2014-07-14 10:55:58.727;Inform application of board review;Task
14b-514_1;DL_WFCaseTypeStep|497;Fill out application;Ansøger;2014-07-29 16:08:23.960;Fill out application;Task
14b-514_1;DL_WFCaseTypeStep|469;Approved - to board;mmq;2014-07-29 16:08:25.593;Approved - to board;Task
14b-514_1;DL_WFCaseTypeStep|518;Change phase to Review;administrator;2014-07-29 16:08:27.600;Change phase to Review;Task
14b-514_1;DL_WFCaseTypeStep|539;Inform application of board review;mmq;2014-07-29 16:08:27.620;Inform application of board review;Task
14b-514_1;DL_WFCaseTypeStep|471;Lawyer Review;administrator;2015-05-03 17:45:54.397;Lawyer Review;Task
14b-514_1;DL_WFCaseTypeStep|472;Architect Review;administrator;2015-05-03 17:47:22.970;Architect Review;Task
14b-514_1;DL_WFCaseTypeStep|473;Review;administrator;2015-05-03 17:50:43.643;Review;Task
14b-514_1;DL_WFCaseTypeStep|474;Review;administrator;2015-05-03 17:52:36.157;Review;Task
14b-514_1;DL_WFCaseTypeStep|475;Register Decision;administrator;2015-05-03 17:54:51.007;Register Decision;Task
14b-514_1;DL_WFCaseTypeStep|519;Change phase to Board meeting;administrator;2015-05-03 17:54:53.540;Change phase to Board meeting;Task
14b-514_1;DL_WFCaseTypeStep|477;Reject;recover;2015-05-03 20:34:59.097;Reject;Task
14b-514_1;DL_WFCaseTypeStep|544;Screen application;recover;2015-05-03 20:35:00.400;Screen application;Task
14b-514_1;DL_WFCaseTypeStep|545;Execute pre-decision;administrator;2015-05-03 20:35:01.357;Execute pre-decision;Task
14b-514_1;DL_WFCaseTypeStep|477;Reject;Automatic;2015-05-03 20:35:01.357;Reject;Task
14b-514_1;DL_WFCaseTypeStep|545;Execute pre-decision;recover;2015-05-03 20:35:01.557;Execute pre-decision;Task
14b-514_1;DL_WFCaseTypeStep|486;Applicant informed;recover;2015-05-03 20:35:04.230;Applicant informed;Task
14b-514_1;DL_WFCaseTypeStep|538;Change phase to Abort;administrator;2015-05-03 20:35:07.327;Change phase to Abort;Task
14b-514_1;DL_WFCaseTypeStep|538;Change phase to Abort;recover;2015-05-03 20:35:07.707;Change phase to Abort;Task
14b-515_0;DL_WFCaseTypeStep|497;Fill out application;Ansøger;2014-07-10 17:41:53.983;Fill out application;Task
14b-515_0;DL_WFCaseTypeStep|469;Approved - to board;pdm;2014-07-14 10:58:27.493;Approved - to board;Task
14b-515_0;DL_WFCaseTypeStep|518;Change phase to Review;ANONYMOUS LOGON;2014-07-14 10:58:30.273;Change phase to Review;Task
14b-515_0;DL_WFCaseTypeStep|539;Inform application of board review;pdm;2014-07-14 10:58:32.517;Inform application of board review;Task
14b-515_1;DL_WFCaseTypeStep|497;Fill out application;Ansøger;2014-07-29 16:08:32.837;Fill out application;Task
14b-515_1;DL_WFCaseTypeStep|469;Approved - to board;mmq;2014-07-29 16:08:34.550;Approved - to board;Task
14b-515_1;DL_WFCaseTypeStep|518;Change phase to Review;administrator;2014-07-29 16:08:36.870;Change phase to Review;Task
14b-515_1;DL_WFCaseTypeStep|539;Inform application of board review;mmq;2014-07-29 16:08:36.913;Inform application of board review;Task
14b-515_1;DL_WFCaseTypeStep|471;Lawyer Review;administrator;2015-05-03 17:45:55.660;Lawyer Review;Task
14b-515_1;DL_WFCaseTypeStep|472;Architect Review;administrator;2015-05-03 17:47:23.580;Architect Review;Task
14b-515_1;DL_WFCaseTypeStep|473;Review;administrator;2015-05-03 17:50:44.337;Review;Task
14b-515_1;DL_WFCaseTypeStep|474;Review;administrator;2015-05-03 17:52:36.773;Review;Task
14b-515_1;DL_WFCaseTypeStep|475;Register Decision;administrator;2015-05-03 17:54:53.547;Register Decision;Task
14b-515_1;DL_WFCaseTypeStep|519;Change phase to Board meeting;administrator;2015-05-03 17:54:56.203;Change phase to Board meeting;Task
14b-515_1;DL_WFCaseTypeStep|477;Reject;recover;2015-05-03 20:35:08.993;Reject;Task
14b-515_1;DL_WFCaseTypeStep|544;Screen application;recover;2015-05-03 20:35:10.350;Screen application;Task
14b-515_1;DL_WFCaseTypeStep|545;Execute pre-decision;administrator;2015-05-03 20:35:11.177;Execute pre-decision;Task
14b-515_1;DL_WFCaseTypeStep|477;Reject;Automatic;2015-05-03 20:35:11.177;Reject;Task
14b-515_1;DL_WFCaseTypeStep|545;Execute pre-decision;recover;2015-05-03 20:35:11.277;Execute pre-decision;Task
14b-515_1;DL_WFCaseTypeStep|486;Applicant informed;recover;2015-05-03 20:35:13.110;Applicant informed;Task
14b-515_1;DL_WFCaseTypeStep|538;Change phase to Abort;administrator;2015-05-03 20:35:17.650;Change phase to Abort;Task
14b-515_1;DL_WFCaseTypeStep|538;Change phase to Abort;recover;2015-05-03 20:35:18.210;Change phase to Abort;Task
14b-516_0;DL_WFCaseTypeStep|497;Fill out application;Ansøger;2014-07-10 23:15:03.277;Fill out application;Task
14b-516_0;DL_WFCaseTypeStep|469;Approved - to board;pdm;2014-07-14 11:00:12.120;Approved - to board;Task
14b-516_0;DL_WFCaseTypeStep|518;Change phase to Review;ANONYMOUS LOGON;2014-07-14 11:00:14.220;Change phase to Review;Task
14b-516_0;DL_WFCaseTypeStep|539;Inform application of board review;pdm;2014-07-14 11:00:15.940;Inform application of board review;Task
14b-516_1;DL_WFCaseTypeStep|497;Fill out application;Ansøger;2014-07-29 16:08:43.257;Fill out application;Task
14b-516_1;DL_WFCaseTypeStep|469;Approved - to board;mmq;2014-07-29 16:08:45.023;Approved - to board;Task
14b-516_1;DL_WFCaseTypeStep|518;Change phase to Review;administrator;2014-07-29 16:08:46.760;Change phase to Review;Task
14b-516_1;DL_WFCaseTypeStep|539;Inform application of board review;mmq;2014-07-29 16:08:46.787;Inform application of board review;Task
14b-516_1;DL_WFCaseTypeStep|472;Architect Review;administrator;2015-05-03 17:47:24.203;Architect Review;Task
14b-516_1;DL_WFCaseTypeStep|471;Lawyer Review;administrator;2015-05-03 17:49:00.320;Lawyer Review;Task
14b-516_1;DL_WFCaseTypeStep|473;Review;administrator;2015-05-03 17:50:44.980;Review;Task
14b-516_1;DL_WFCaseTypeStep|474;Review;administrator;2015-05-03 17:52:37.453;Review;Task
14b-516_1;DL_WFCaseTypeStep|475;Register Decision;administrator;2015-05-03 17:54:56.210;Register Decision;Task
14b-516_1;DL_WFCaseTypeStep|519;Change phase to Board meeting;administrator;2015-05-03 17:54:58.733;Change phase to Board meeting;Task
14b-516_1;DL_WFCaseTypeStep|477;Reject;recover;2015-05-03 20:35:19.590;Reject;Task
14b-516_1;DL_WFCaseTypeStep|544;Screen application;recover;2015-05-03 20:35:20.850;Screen application;Task
14b-516_1;DL_WFCaseTypeStep|545;Execute pre-decision;administrator;2015-05-03 20:35:21.690;Execute pre-decision;Task
14b-516_1;DL_WFCaseTypeStep|477;Reject;Automatic;2015-05-03 20:35:21.690;Reject;Task
14b-516_1;DL_WFCaseTypeStep|545;Execute pre-decision;recover;2015-05-03 20:35:21.790;Execute pre-decision;Task
14b-516_1;DL_WFCaseTypeStep|486;Applicant informed;recover;2015-05-03 20:35:23.643;Applicant informed;Task
14b-516_1;DL_WFCaseTypeStep|538;Change phase to Abort;administrator;2015-05-03 20:35:27.673;Change phase to Abort;Task
14b-516_1;DL_WFCaseTypeStep|538;Change phase to Abort;recover;2015-05-03 20:35:28.093;Change phase to Abort;Task
14b-517_0;DL_WFCaseTypeStep|497;Fill out application;Ansøger;2014-07-11 09:46:23.310;Fill out application;Task
14b-517_0;DL_WFCaseTypeStep|469;Approved - to board;pdm;2014-07-14 11:06:44.330;Approved - to board;Task
14b-517_0;DL_WFCaseTypeStep|518;Change phase to Review;pdm;2014-07-14 11:06:53.120;Change phase to Review;Task
14b-517_0;DL_WFCaseTypeStep|539;Inform application of board review;pdm;2014-07-14 11:06:55.660;Inform application of board review;Task
14b-517_1;DL_WFCaseTypeStep|497;Fill out application;Ansøger;2014-07-29 16:08:51.920;Fill out application;Task
14b-517_1;DL_WFCaseTypeStep|469;Approved - to board;mmq;2014-07-29 16:08:53.677;Approved - to board;Task
14b-517_1;DL_WFCaseTypeStep|518;Change phase to Review;administrator;2014-07-29 16:08:55.477;Change phase to Review;Task
14b-517_1;DL_WFCaseTypeStep|539;Inform application of board review;mmq;2014-07-29 16:08:55.507;Inform application of board review;Task
14b-517_1;DL_WFCaseTypeStep|472;Architect Review;administrator;2015-05-03 18:15:25.143;Architect Review;Task
14b-517_1;DL_WFCaseTypeStep|471;Lawyer Review;administrator;2015-05-03 18:16:05.210;Lawyer Review;Task
14b-517_1;DL_WFCaseTypeStep|473;Review;administrator;2015-05-03 18:16:42.350;Review;Task
14b-517_1;DL_WFCaseTypeStep|474;Review;administrator;2015-05-03 18:17:19.960;Review;Task
14b-517_1;DL_WFCaseTypeStep|475;Register Decision;administrator;2015-05-03 18:19:54.990;Register Decision;Task
14b-517_1;DL_WFCaseTypeStep|519;Change phase to Board meeting;administrator;2015-05-03 18:19:58.060;Change phase to Board meeting;Task
14b-517_1;DL_WFCaseTypeStep|510;Round ends;recover;2015-05-03 23:17:45.720;Round ends;Task
14b-517_1;DL_WFCaseTypeStep|485;Round approved;recover;2015-05-03 23:22:41.607;Round approved;Task
14b-517_1;DL_WFCaseTypeStep|478;Approve;recover;2015-05-03 23:36:25.003;Approve;Task
14b-517_1;DL_WFCaseTypeStep|531;Change phase to Preparation;administrator;2015-05-03 23:36:26.773;Change phase to Preparation;Task
14b-517_1;DL_WFCaseTypeStep|485;Round approved;ANONYMOUS LOGON;2015-05-12 19:58:55.787;Round approved;Task
14b-517_1;DL_WFCaseTypeStep|478;Approve;ANONYMOUS LOGON;2015-05-12 19:58:56.007;Approve;Task
14b-517_1;DL_WFCaseTypeStep|531;Change phase to Preparation;administrator;2015-05-12 20:02:59.613;Change phase to Preparation;Task
14b-518_0;DL_WFCaseTypeStep|497;Fill out application;Ansøger;2014-07-11 10:26:10.780;Fill out application;Task
14b-518_0;DL_WFCaseTypeStep|469;Approved - to board;pdm;2014-07-14 11:07:49.797;Approved - to board;Task
14b-518_0;DL_WFCaseTypeStep|518;Change phase to Review;pdm;2014-07-14 11:07:51.340;Change phase to Review;Task
14b-518_0;DL_WFCaseTypeStep|539;Inform application of board review;pdm;2014-07-14 11:07:53.330;Inform application of board review;Task
14b-518_1;DL_WFCaseTypeStep|497;Fill out application;Ansøger;2014-07-29 16:09:01.200;Fill out application;Task
14b-518_1;DL_WFCaseTypeStep|469;Approved - to board;mmq;2014-07-29 16:09:04.420;Approved - to board;Task
14b-518_1;DL_WFCaseTypeStep|518;Change phase to Review;administrator;2014-07-29 16:09:06.173;Change phase to Review;Task
14b-518_1;DL_WFCaseTypeStep|539;Inform application of board review;mmq;2014-07-29 16:09:06.200;Inform application of board review;Task
14b-518_1;DL_WFCaseTypeStep|472;Architect Review;administrator;2015-05-03 17:47:25.447;Architect Review;Task
14b-518_1;DL_WFCaseTypeStep|471;Lawyer Review;administrator;2015-05-03 17:49:00.950;Lawyer Review;Task
14b-518_1;DL_WFCaseTypeStep|473;Review;administrator;2015-05-03 17:50:45.810;Review;Task
14b-518_1;DL_WFCaseTypeStep|474;Review;administrator;2015-05-03 17:52:38.083;Review;Task
14b-518_1;DL_WFCaseTypeStep|475;Register Decision;administrator;2015-05-03 17:54:58.740;Register Decision;Task
14b-518_1;DL_WFCaseTypeStep|519;Change phase to Board meeting;administrator;2015-05-03 17:55:01.597;Change phase to Board meeting;Task
14b-518_1;DL_WFCaseTypeStep|477;Reject;recover;2015-05-03 20:35:29.397;Reject;Task
14b-518_1;DL_WFCaseTypeStep|544;Screen application;recover;2015-05-03 20:35:30.777;Screen application;Task
14b-518_1;DL_WFCaseTypeStep|545;Execute pre-decision;administrator;2015-05-03 20:35:31.720;Execute pre-decision;Task
14b-518_1;DL_WFCaseTypeStep|477;Reject;Automatic;2015-05-03 20:35:31.720;Reject;Task
14b-518_1;DL_WFCaseTypeStep|545;Execute pre-decision;recover;2015-05-03 20:35:32.347;Execute pre-decision;Task
14b-518_1;DL_WFCaseTypeStep|486;Applicant informed;recover;2015-05-03 20:35:34.993;Applicant informed;Task
14b-518_1;DL_WFCaseTypeStep|538;Change phase to Abort;administrator;2015-05-03 20:35:38.997;Change phase to Abort;Task
14b-518_1;DL_WFCaseTypeStep|538;Change phase to Abort;recover;2015-05-03 20:35:39.370;Change phase to Abort;Task
14b-519_0;DL_WFCaseTypeStep|497;Fill out application;Ansøger;2014-07-11 11:01:26.443;Fill out application;Task
14b-519_0;DL_WFCaseTypeStep|469;Approved - to board;pdm;2014-07-14 11:08:45.003;Approved - to board;Task
14b-519_0;DL_WFCaseTypeStep|518;Change phase to Review;pdm;2014-07-14 11:08:46.573;Change phase to Review;Task
14b-519_0;DL_WFCaseTypeStep|539;Inform application of board review;pdm;2014-07-14 11:08:48.173;Inform application of board review;Task
14b-520_0;DL_WFCaseTypeStep|497;Fill out application;Ansøger;2014-07-11 12:22:10.287;Fill out application;Task
14b-520_0;DL_WFCaseTypeStep|469;Approved - to board;pdm;2014-07-14 11:09:37.750;Approved - to board;Task
14b-520_0;DL_WFCaseTypeStep|518;Change phase to Review;pdm;2014-07-14 11:09:39.340;Change phase to Review;Task
14b-520_0;DL_WFCaseTypeStep|539;Inform application of board review;pdm;2014-07-14 11:09:41.160;Inform application of board review;Task
14b-521_0;DL_WFCaseTypeStep|497;Fill out application;Ansøger;2014-07-11 12:22:26.657;Fill out application;Task
14b-521_0;DL_WFCaseTypeStep|469;Approved - to board;pdm;2014-07-14 11:10:51.397;Approved - to board;Task
14b-521_0;DL_WFCaseTypeStep|518;Change phase to Review;pdm;2014-07-14 11:10:53.120;Change phase to Review;Task
14b-521_0;DL_WFCaseTypeStep|539;Inform application of board review;pdm;2014-07-14 11:10:55.240;Inform application of board review;Task
14b-522_0;DL_WFCaseTypeStep|497;Fill out application;Ansøger;2014-07-11 13:02:43.017;Fill out application;Task
14b-522_0;DL_WFCaseTypeStep|469;Approved - to board;pdm;2014-07-14 11:12:15.497;Approved - to board;Task
14b-522_0;DL_WFCaseTypeStep|518;Change phase to Review;pdm;2014-07-14 11:12:17.200;Change phase to Review;Task
14b-522_0;DL_WFCaseTypeStep|539;Inform application of board review;pdm;2014-07-14 11:12:19.000;Inform application of board review;Task
14b-522_1;DL_WFCaseTypeStep|497;Fill out application;Ansøger;2014-07-29 16:09:40.400;Fill out application;Task
14b-522_1;DL_WFCaseTypeStep|469;Approved - to board;mmq;2014-07-29 16:09:42.140;Approved - to board;Task
